城市编码,省区地区编码,省区,城市地区编码,城市,区县地区编码,区县
WTX_CH101251503,430000,湖南省,433100,湘西土家族苗族自治州,433127,永顺
WTX_CH101251507,430000,湖南省,433100,湘西土家族苗族自治州,433130,龙山
WTX_CH101280106,440000,广东省,440100,广州市,440103,荔湾
WTX_CH101280107,440000,广东省,440100,广州市,440104,越秀
WTX_CH101280108,440000,广东省,440100,广州市,440105,海珠
WTX_CH101280109,440000,广东省,440100,广州市,440106,天河
WTX_CH101280110,440000,广东省,440100,广州市,440111,白云
WTX_CH101280111,440000,广东省,440100,广州市,440112,黄埔
WTX_CH101280102,440000,广东省,440100,广州市,440113,番禺
WTX_CH101280105,440000,广东省,440100,广州市,440114,花都
WTX_CH101280112,440000,广东省,440100,广州市,440115,南沙区
WTX_CH101280103,440000,广东省,440100,广州市,440117,从化
WTX_CH101280104,440000,广东省,440100,广州市,440118,增城
WTX_CH101280201,440000,广东省,440200,韶关市,440200,韶关
WTX_CH101280211,440000,广东省,440200,韶关市,440203,武江
WTX_CH101280210,440000,广东省,440200,韶关市,440204,浈江
WTX_CH101280209,440000,广东省,440200,韶关市,440205,曲江
WTX_CH101280203,440000,广东省,440200,韶关市,440222,始兴
WTX_CH101280206,440000,广东省,440200,韶关市,440224,仁化
WTX_CH101280204,440000,广东省,440200,韶关市,440229,翁源
WTX_CH101280202,440000,广东省,440200,韶关市,440232,乳源
WTX_CH101280208,440000,广东省,440200,韶关市,440233,新丰
WTX_CH101280205,440000,广东省,440200,韶关市,440281,乐昌
WTX_CH101280207,440000,广东省,440200,韶关市,440282,南雄
WTX_CH101280601,440000,广东省,440300,深圳市,440300,深圳
WTX_CH101280602,440000,广东省,440300,深圳市,440303,罗湖
WTX_CH101280603,440000,广东省,440300,深圳市,440304,福田
WTX_CH101280605,440000,广东省,440300,深圳市,440306,宝安
WTX_CH101280606,440000,广东省,440300,深圳市,440307,龙岗
WTX_CH101280607,440000,广东省,440300,深圳市,440308,盐田
WTX_CH101280608,440000,广东省,440300,深圳市,440309,龙华
WTX_CH101280609,440000,广东省,440300,深圳市,440310,坪山
WTX_CH101280630,440000,广东省,440300,深圳市,440311,光明
WTX_CH101280701,440000,广东省,440400,珠海市,440400,珠海
WTX_CH101280704,440000,广东省,440400,珠海市,440402,香洲
WTX_CH101280702,440000,广东省,440400,珠海市,440403,斗门
WTX_CH101280703,440000,广东省,440400,珠海市,440404,金湾
WTX_CH101280501,440000,广东省,440500,汕头市,440500,汕头
WTX_CH101280505,440000,广东省,440500,汕头市,440507,龙湖
WTX_CH101280506,440000,广东省,440500,汕头市,440511,金平区
WTX_CH101280507,440000,广东省,440500,汕头市,440512,濠江
WTX_CH101280502,440000,广东省,440500,汕头市,440513,潮阳
WTX_CH101280508,440000,广东省,440500,汕头市,440514,潮南
WTX_CH101280503,440000,广东省,440500,汕头市,440515,澄海
WTX_CH101280504,440000,广东省,440500,汕头市,440523,南澳
WTX_CH101280800,440000,广东省,440600,佛山市,440600,佛山
WTX_CH101280805,440000,广东省,440600,佛山市,440604,禅城
WTX_CH101280803,440000,广东省,440600,佛山市,440605,南海区
WTX_CH101280801,440000,广东省,440600,佛山市,440606,顺德
WTX_CH101280802,440000,广东省,440600,佛山市,440607,三水
WTX_CH101280804,440000,广东省,440600,佛山市,440608,高明
WTX_CH101281101,440000,广东省,440700,江门市,440700,江门
WTX_CH101281107,440000,广东省,440700,江门市,440703,蓬江
WTX_CH101281109,440000,广东省,440700,江门市,440704,江海
WTX_CH101281104,440000,广东省,440700,江门市,440705,新会
WTX_CH101281106,440000,广东省,440700,江门市,440781,台山
WTX_CH101281103,440000,广东省,440700,江门市,440783,开平
WTX_CH101281108,440000,广东省,440700,江门市,440784,鹤山
WTX_CH101281105,440000,广东省,440700,江门市,440785,恩平
WTX_CH101281001,440000,广东省,440800,湛江市,440800,湛江
WTX_CH101281006,440000,广东省,440800,湛江市,440802,赤坎
WTX_CH101281009,440000,广东省,440800,湛江市,440803,霞山
WTX_CH101281008,440000,广东省,440800,湛江市,440804,坡头
WTX_CH101281010,440000,广东省,440800,湛江市,440811,麻章
WTX_CH101281007,440000,广东省,440800,湛江市,440823,遂溪
WTX_CH101281004,440000,广东省,440800,湛江市,440825,徐闻
WTX_CH101281005,440000,广东省,440800,湛江市,440881,廉江
WTX_CH101281003,440000,广东省,440800,湛江市,440882,雷州
WTX_CH101281002,440000,广东省,440800,湛江市,440883,吴川
WTX_CH101282001,440000,广东省,440900,茂名市,440900,茂名
WTX_CH101282007,440000,广东省,440900,茂名市,440902,茂南
WTX_CH101282004,440000,广东省,440900,茂名市,440904,电白
WTX_CH101282002,440000,广东省,440900,茂名市,440981,高州
WTX_CH101282003,440000,广东省,440900,茂名市,440982,化州
WTX_CH101282005,440000,广东省,440900,茂名市,440983,信宜
WTX_CH101280901,440000,广东省,441200,肇庆市,441200,肇庆
WTX_CH101280904,440000,广东省,441200,肇庆市,441202,端州
WTX_CH101280909,440000,广东省,441200,肇庆市,441203,鼎湖
WTX_CH101280908,440000,广东省,441200,肇庆市,441204,高要
WTX_CH101280902,440000,广东省,441200,肇庆市,441223,广宁
WTX_CH101280906,440000,广东省,441200,肇庆市,441224,怀集
WTX_CH101280907,440000,广东省,441200,肇庆市,441225,封开
WTX_CH101280905,440000,广东省,441200,肇庆市,441226,德庆
WTX_CH101280903,440000,广东省,441200,肇庆市,441284,四会
WTX_CH101280301,440000,广东省,441300,惠州市,441300,惠州
WTX_CH101280306,440000,广东省,441300,惠州市,441302,惠城
WTX_CH101280303,440000,广东省,441300,惠州市,441303,惠阳
WTX_CH101280302,440000,广东省,441300,惠州市,441322,博罗
WTX_CH101280304,440000,广东省,441300,惠州市,441323,惠东
WTX_CH101280305,440000,广东省,441300,惠州市,441324,龙门
WTX_CH101280401,440000,广东省,441400,梅州市,441400,梅州
WTX_CH101280405,440000,广东省,441400,梅州市,441402,梅江
WTX_CH101280409,440000,广东省,441400,梅州市,441403,梅县
WTX_CH101280404,440000,广东省,441400,梅州市,441422,大埔
WTX_CH101280406,440000,广东省,441400,梅州市,441423,丰顺
WTX_CH101280408,440000,广东省,441400,梅州市,441424,五华
WTX_CH101280407,440000,广东省,441400,梅州市,441426,平远
WTX_CH101280403,440000,广东省,441400,梅州市,441427,蕉岭
WTX_CH101280402,440000,广东省,441400,梅州市,441481,兴宁
WTX_CH101282101,440000,广东省,441500,汕尾市,441500,汕尾
WTX_CH101282130,440000,广东省,441500,汕尾市,441502,城区
WTX_CH101282102,440000,广东省,441500,汕尾市,441521,海丰
WTX_CH101282104,440000,广东省,441500,汕尾市,441523,陆河
WTX_CH101282103,440000,广东省,441500,汕尾市,441581,陆丰
WTX_CH101281201,440000,广东省,441600,河源市,441600,河源
WTX_CH101281207,440000,广东省,441600,河源市,441602,源城
WTX_CH101281202,440000,广东省,441600,河源市,441621,紫金
WTX_CH101281205,440000,广东省,441600,河源市,441622,龙川
WTX_CH101281203,440000,广东省,441600,河源市,441623,连平
WTX_CH101281204,440000,广东省,441600,河源市,441624,和平
WTX_CH101281206,440000,广东省,441600,河源市,441625,东源
WTX_CH101281801,440000,广东省,441700,阳江市,441700,阳江
WTX_CH101281805,440000,广东省,441700,阳江市,441702,江城区
WTX_CH101281803,440000,广东省,441700,阳江市,441704,阳东
WTX_CH101281804,440000,广东省,441700,阳江市,441721,阳西
WTX_CH101281802,440000,广东省,441700,阳江市,441781,阳春
WTX_CH101281301,440000,广东省,441800,清远市,441800,清远
WTX_CH101281309,440000,广东省,441800,清远市,441802,清城
WTX_CH101281308,440000,广东省,441800,清远市,441803,清新
WTX_CH101281306,440000,广东省,441800,清远市,441821,佛冈
WTX_CH101281305,440000,广东省,441800,清远市,441823,阳山
WTX_CH101281304,440000,广东省,441800,清远市,441825,连山
WTX_CH101281302,440000,广东省,441800,清远市,441826,连南
WTX_CH101281307,440000,广东省,441800,清远市,441881,英德
WTX_CH101281303,440000,广东省,441800,清远市,441882,连州
WTX_CH101281701,440000,广东省,442000,中山市,442000,中山
WTX_CH101281501,440000,广东省,445100,潮州市,445100,潮州
WTX_CH101281504,440000,广东省,445100,潮州市,445102,湘桥
WTX_CH101281503,440000,广东省,445100,潮州市,445103,潮安
WTX_CH101281502,440000,广东省,445100,潮州市,445122,饶平
WTX_CH101281901,440000,广东省,445200,揭阳市,445200,揭阳
WTX_CH101281906,440000,广东省,445200,揭阳市,445202,榕城
WTX_CH101281905,440000,广东省,445200,揭阳市,445203,揭东
WTX_CH101281902,440000,广东省,445200,揭阳市,445222,揭西
WTX_CH101281904,440000,广东省,445200,揭阳市,445224,惠来
WTX_CH101281903,440000,广东省,445200,揭阳市,445281,普宁
WTX_CH101281401,440000,广东省,445300,云浮市,445300,云浮
WTX_CH101281405,440000,广东省,445300,云浮市,445302,云城
WTX_CH101281406,440000,广东省,445300,云浮市,445303,云安
WTX_CH101281403,440000,广东省,445300,云浮市,445321,新兴
WTX_CH101281404,440000,广东省,445300,云浮市,445322,郁南
WTX_CH101281402,440000,广东省,445300,云浮市,445381,罗定
WTX_CH101300102,450000,广西壮族自治区,450100,南宁市,450102,兴宁区
WTX_CH101300110,450000,广西壮族自治区,450100,南宁市,450103,青秀
WTX_CH101300111,450000,广西壮族自治区,450100,南宁市,450105,江南区
WTX_CH101300112,450000,广西壮族自治区,450100,南宁市,450107,西乡塘
WTX_CH101300113,450000,广西壮族自治区,450100,南宁市,450108,良庆
WTX_CH101300103,450000,广西壮族自治区,450100,南宁市,450109,邕宁
WTX_CH101300108,450000,广西壮族自治区,450100,南宁市,450110,武鸣
WTX_CH101300105,450000,广西壮族自治区,450100,南宁市,450123,隆安
WTX_CH101300106,450000,广西壮族自治区,450100,南宁市,450124,马山
WTX_CH101300107,450000,广西壮族自治区,450100,南宁市,450125,上林
WTX_CH101300109,450000,广西壮族自治区,450100,南宁市,450126,宾阳
WTX_CH101300301,450000,广西壮族自治区,450200,柳州市,450200,柳州
WTX_CH101300303,450000,广西壮族自治区,450200,柳州市,450202,城中区
WTX_CH101300309,450000,广西壮族自治区,450200,柳州市,450203,鱼峰
WTX_CH101300310,450000,广西壮族自治区,450200,柳州市,450204,柳南
WTX_CH101300311,450000,广西壮族自治区,450200,柳州市,450205,柳北
WTX_CH101300305,450000,广西壮族自治区,450200,柳州市,450206,柳江
WTX_CH101300302,450000,广西壮族自治区,450200,柳州市,450222,柳城
WTX_CH101300304,450000,广西壮族自治区,450200,柳州市,450223,鹿寨
WTX_CH101300306,450000,广西壮族自治区,450200,柳州市,450224,融安
WTX_CH101300307,450000,广西壮族自治区,450200,柳州市,450225,融水
WTX_CH101300308,450000,广西壮族自治区,450200,柳州市,450226,三江
WTX_CH101300501,450000,广西壮族自治区,450300,桂林市,450300,桂林
WTX_CH101300502,450000,广西壮族自治区,450300,桂林市,450302,秀峰
WTX_CH101300515,450000,广西壮族自治区,450300,桂林市,450303,叠彩
WTX_CH101300516,450000,广西壮族自治区,450300,桂林市,450304,象山区
WTX_CH101300517,450000,广西壮族自治区,450300,桂林市,450305,七星
WTX_CH101300518,450000,广西壮族自治区,450300,桂林市,450311,雁山
WTX_CH101300505,450000,广西壮族自治区,450300,桂林市,450312,临桂
WTX_CH101300510,450000,广西壮族自治区,450300,桂林市,450321,阳朔
WTX_CH101300507,450000,广西壮族自治区,450300,桂林市,450323,灵川
WTX_CH101300508,450000,广西壮族自治区,450300,桂林市,450324,全州
WTX_CH101300506,450000,广西壮族自治区,450300,桂林市,450325,兴安
WTX_CH101300504,450000,广西壮族自治区,450300,桂林市,450326,永福
WTX_CH101300509,450000,广西壮族自治区,450300,桂林市,450327,灌阳
WTX_CH101300503,450000,广西壮族自治区,450300,桂林市,450328,龙胜
WTX_CH101300514,450000,广西壮族自治区,450300,桂林市,450329,资源
WTX_CH101300512,450000,广西壮族自治区,450300,桂林市,450330,平乐
WTX_CH101300511,450000,广西壮族自治区,450300,桂林市,450332,恭城
WTX_CH101300513,450000,广西壮族自治区,450300,桂林市,450381,荔浦
WTX_CH101300601,450000,广西壮族自治区,450400,梧州市,450400,梧州
WTX_CH101300603,450000,广西壮族自治区,450400,梧州市,450403,万秀
WTX_CH101300607,450000,广西壮族自治区,450400,梧州市,450405,长洲
WTX_CH101300608,450000,广西壮族自治区,450400,梧州市,450406,龙圩
WTX_CH101300604,450000,广西壮族自治区,450400,梧州市,450421,苍梧
WTX_CH101300602,450000,广西壮族自治区,450400,梧州市,450422,藤县
WTX_CH101300605,450000,广西壮族自治区,450400,梧州市,450423,蒙山
WTX_CH101300606,450000,广西壮族自治区,450400,梧州市,450481,岑溪
WTX_CH101301301,450000,广西壮族自治区,450500,北海市,450500,北海
WTX_CH101301304,450000,广西壮族自治区,450500,北海市,450502,海城区
WTX_CH101301305,450000,广西壮族自治区,450500,北海市,450503,银海
WTX_CH101301306,450000,广西壮族自治区,450500,北海市,450512,铁山港
WTX_CH101301302,450000,广西壮族自治区,450500,北海市,450521,合浦
WTX_CH101301401,450000,广西壮族自治区,450600,防城港市,450600,防城港
WTX_CH101301404,450000,广西壮族自治区,450600,防城港市,450602,港口区
WTX_CH101301405,450000,广西壮族自治区,450600,防城港市,450603,防城
WTX_CH101301402,450000,广西壮族自治区,450600,防城港市,450621,上思
WTX_CH101301403,450000,广西壮族自治区,450600,防城港市,450681,东兴
WTX_CH101301101,450000,广西壮族自治区,450700,钦州市,450700,钦州
WTX_CH101301104,450000,广西壮族自治区,450700,钦州市,450702,钦南
WTX_CH101301105,450000,广西壮族自治区,450700,钦州市,450703,钦北
WTX_CH101301103,450000,广西壮族自治区,450700,钦州市,450721,灵山
WTX_CH101301102,450000,广西壮族自治区,450700,钦州市,450722,浦北
WTX_CH101300801,450000,广西壮族自治区,450800,贵港市,450800,贵港
WTX_CH101300804,450000,广西壮族自治区,450800,贵港市,450802,港北
WTX_CH101300805,450000,广西壮族自治区,450800,贵港市,450803,港南
WTX_CH101300806,450000,广西壮族自治区,450800,贵港市,450804,覃塘
WTX_CH101300803,450000,广西壮族自治区,450800,贵港市,450821,平南
WTX_CH101300802,450000,广西壮族自治区,450800,贵港市,450881,桂平
WTX_CH101300901,450000,广西壮族自治区,450900,玉林市,450900,玉林
WTX_CH101300907,450000,广西壮族自治区,450900,玉林市,450902,玉州
WTX_CH101300908,450000,广西壮族自治区,450900,玉林市,450903,福绵
WTX_CH101300904,450000,广西壮族自治区,450900,玉林市,450921,容县
WTX_CH101300905,450000,广西壮族自治区,450900,玉林市,450922,陆川
WTX_CH101300902,450000,广西壮族自治区,450900,玉林市,450923,博白
WTX_CH101300906,450000,广西壮族自治区,450900,玉林市,450924,兴业
WTX_CH101300903,450000,广西壮族自治区,450900,玉林市,450981,北流
WTX_CH101301001,450000,广西壮族自治区,451000,百色市,451000,百色
WTX_CH101301013,450000,广西壮族自治区,451000,百色市,451002,右江
WTX_CH101301003,450000,广西壮族自治区,451000,百色市,451003,田阳
WTX_CH101301006,450000,广西壮族自治区,451000,百色市,451022,田东
WTX_CH101301007,450000,广西壮族自治区,451000,百色市,451082,平果
WTX_CH101301004,450000,广西壮族自治区,451000,百色市,451024,德保
WTX_CH101301002,450000,广西壮族自治区,451000,百色市,451026,那坡
WTX_CH101301011,450000,广西壮族自治区,451000,百色市,451027,凌云
WTX_CH101301010,450000,广西壮族自治区,451000,百色市,451028,乐业
WTX_CH101301012,450000,广西壮族自治区,451000,百色市,451029,田林
WTX_CH101301009,450000,广西壮族自治区,451000,百色市,451030,西林
WTX_CH101301008,450000,广西壮族自治区,451000,百色市,451031,隆林
WTX_CH101301005,450000,广西壮族自治区,451000,百色市,451081,靖西
WTX_CH101300701,450000,广西壮族自治区,451100,贺州市,451100,贺州
WTX_CH101300705,450000,广西壮族自治区,451100,贺州市,451102,八步
WTX_CH101300706,450000,广西壮族自治区,451100,贺州市,451103,平桂
WTX_CH101300702,450000,广西壮族自治区,451100,贺州市,451121,昭平
WTX_CH101300704,450000,广西壮族自治区,451100,贺州市,451122,钟山
WTX_CH101300703,450000,广西壮族自治区,451100,贺州市,451123,富川
WTX_CH101301201,450000,广西壮族自治区,451200,河池市,451200,河池
WTX_CH101301212,450000,广西壮族自治区,451200,河池市,451202,金城江
WTX_CH101301207,450000,广西壮族自治区,451200,河池市,451203,宜州
WTX_CH101301209,450000,广西壮族自治区,451200,河池市,451221,南丹
WTX_CH101301202,450000,广西壮族自治区,451200,河池市,451222,天峨
WTX_CH101301208,450000,广西壮族自治区,451200,河池市,451223,凤山
WTX_CH101301203,450000,广西壮族自治区,451200,河池市,451224,东兰
WTX_CH101301206,450000,广西壮族自治区,451200,河池市,451225,罗城
WTX_CH101301205,450000,广西壮族自治区,451200,河池市,451226,环江
WTX_CH101301204,450000,广西壮族自治区,451200,河池市,451227,巴马
WTX_CH101301210,450000,广西壮族自治区,451200,河池市,451228,都安
WTX_CH101301211,450000,广西壮族自治区,451200,河池市,451229,大化
WTX_CH101300401,450000,广西壮族自治区,451300,来宾市,451300,来宾
WTX_CH101300407,450000,广西壮族自治区,451300,来宾市,451302,兴宾
WTX_CH101300402,450000,广西壮族自治区,451300,来宾市,451321,忻城
WTX_CH101300404,450000,广西壮族自治区,451300,来宾市,451322,象州
WTX_CH101300405,450000,广西壮族自治区,451300,来宾市,451323,武宣
WTX_CH101300403,450000,广西壮族自治区,451300,来宾市,451324,金秀
WTX_CH101300406,450000,广西壮族自治区,451300,来宾市,451381,合山
WTX_CH101300201,450000,广西壮族自治区,451400,崇左市,451400,崇左
WTX_CH101300208,450000,广西壮族自治区,451400,崇左市,451402,江州
WTX_CH101300206,450000,广西壮族自治区,451400,崇左市,451421,扶绥
WTX_CH101300207,450000,广西壮族自治区,451400,崇左市,451422,宁明
WTX_CH101300203,450000,广西壮族自治区,451400,崇左市,451423,龙州
WTX_CH101300205,450000,广西壮族自治区,451400,崇左市,451424,大新
WTX_CH101300202,450000,广西壮族自治区,451400,崇左市,451425,天等
WTX_CH101300204,450000,广西壮族自治区,451400,崇左市,451481,凭祥
WTX_CH101310101,460000,海南省,460100,海口市,460100,海口
WTX_CH101310102,460000,海南省,460100,海口市,460105,秀英
WTX_CH101310103,460000,海南省,460100,海口市,460106,龙华区
WTX_CH101310104,460000,海南省,460100,海口市,460107,琼山
WTX_CH101310105,460000,海南省,460100,海口市,460108,美兰
WTX_CH101310201,460000,海南省,460200,三亚市,460200,三亚
WTX_CH101310213,460000,海南省,460200,三亚市,460202,海棠区
WTX_CH101310218,460000,海南省,460200,三亚市,460203,吉阳区
WTX_CH101310219,460000,海南省,460200,三亚市,460204,天涯区
WTX_CH101310223,460000,海南省,460200,三亚市,460205,崖州区
WTX_CH101310301,460000,海南省,460300,三沙市,460300,三沙
WTX_CH101310205,460000,海南省,460400,儋州市,460400,儋州
WTX_CH101310222,460000,海南省,460400,五指山市,469001,五指山
WTX_CH101310211,460000,海南省,460400,琼海市,469002,琼海
WTX_CH101310212,460000,海南省,460400,文昌市,469005,文昌
WTX_CH101310215,460000,海南省,460400,万宁市,469006,万宁
WTX_CH101310202,460000,海南省,460400,东方市,469007,东方
WTX_CH101310209,460000,海南省,460400,定安县,469021,定安
WTX_CH101310210,460000,海南省,460400,屯昌县,469022,屯昌
WTX_CH101310204,460000,海南省,460400,澄迈县,469023,澄迈
WTX_CH101310203,460000,海南省,460400,临高县,469024,临高
WTX_CH101310207,460000,海南省,460400,白沙黎族自治县,469025,白沙
WTX_CH101310206,460000,海南省,460400,昌江黎族自治县,469026,昌江
WTX_CH101310221,460000,海南省,460400,乐东黎族自治县,469027,乐东
WTX_CH101310216,460000,海南省,460400,陵水黎族自治县,469028,陵水
WTX_CH101310214,460000,海南省,460400,保亭黎族苗族自治县,469029,保亭
WTX_CH101310208,460000,海南省,460400,琼中黎族苗族自治县,469030,琼中
WTX_CH101041300,500000,重庆市,500100,重庆市,500101,万州
WTX_CH101041400,500000,重庆市,500100,重庆市,500102,涪陵
WTX_CH101041200,500000,重庆市,500100,重庆市,500103,渝中
WTX_CH101043500,500000,重庆市,500100,重庆市,500104,大渡口
WTX_CH101043700,500000,重庆市,500100,重庆市,500105,江北
WTX_CH101043800,500000,重庆市,500100,重庆市,500106,沙坪坝
WTX_CH101043900,500000,重庆市,500100,重庆市,500107,九龙坡
WTX_CH101044000,500000,重庆市,500100,重庆市,500108,南岸
WTX_CH101040800,500000,重庆市,500100,重庆市,500109,北碚
WTX_CH101043300,500000,重庆市,500100,重庆市,500110,綦江
WTX_CH101042600,500000,重庆市,500100,重庆市,500111,大足
WTX_CH101040900,500000,重庆市,500100,重庆市,500113,巴南
WTX_CH101041100,500000,重庆市,500100,重庆市,500114,黔江
WTX_CH101041000,500000,重庆市,500100,重庆市,500115,长寿
WTX_CH101040500,500000,重庆市,500100,重庆市,500116,江津
WTX_CH101040300,500000,重庆市,500100,重庆市,500117,合川
WTX_CH101040200,500000,重庆市,500100,重庆市,500118,永川
WTX_CH101040400,500000,重庆市,500100,重庆市,500119,南川
WTX_CH101042900,500000,重庆市,500100,重庆市,500120,璧山
WTX_CH101042800,500000,重庆市,500100,重庆市,500151,铜梁
WTX_CH101042100,500000,重庆市,500100,重庆市,500152,潼南
WTX_CH101040100,500000,重庆市,500100,重庆市,500100,重庆
WTX_CH101042700,500000,重庆市,500100,重庆市,500153,荣昌
WTX_CH101044100,500000,重庆市,500100,重庆市,500154,开州
WTX_CH101042300,500000,重庆市,500100,重庆市,500155,梁平
WTX_CH101043100,500000,重庆市,500100,重庆市,500156,武隆
WTX_CH101041600,500000,重庆市,500100,重庆市,500229,城口
WTX_CH101043000,500000,重庆市,500100,重庆市,500230,丰都
WTX_CH101042200,500000,重庆市,500100,重庆市,500231,垫江
WTX_CH101042400,500000,重庆市,500100,重庆市,500233,忠县
WTX_CH101041700,500000,重庆市,500100,重庆市,500235,云阳
WTX_CH101041900,500000,重庆市,500100,重庆市,500236,奉节
WTX_CH101042000,500000,重庆市,500100,重庆市,500237,巫山
WTX_CH101041800,500000,重庆市,500100,重庆市,500238,巫溪
WTX_CH101042500,500000,重庆市,500100,重庆市,500240,石柱
WTX_CH101043600,500000,重庆市,500100,重庆市,500241,秀山
WTX_CH101043400,500000,重庆市,500100,重庆市,500242,酉阳
WTX_CH101043200,500000,重庆市,500100,重庆市,500243,彭水
WTX_CH101270116,510000,四川省,510100,成都市,510104,锦江
WTX_CH101270117,510000,四川省,510100,成都市,510105,青羊
WTX_CH101270118,510000,四川省,510100,成都市,510106,金牛
WTX_CH101270119,510000,四川省,510100,成都市,510107,武侯
WTX_CH101270120,510000,四川省,510100,成都市,510108,成华
WTX_CH101270102,510000,四川省,510100,成都市,510112,龙泉驿
WTX_CH101270115,510000,四川省,510100,成都市,510113,青白江
WTX_CH101270103,510000,四川省,510100,成都市,510114,新都
WTX_CH101270104,510000,四川省,510100,成都市,510115,温江
WTX_CH101270106,510000,四川省,510100,成都市,510116,双流
WTX_CH101270107,510000,四川省,510100,成都市,510117,郫都
WTX_CH101270105,510000,四川省,510100,成都市,510121,金堂
WTX_CH101270108,510000,四川省,510100,成都市,510129,大邑
WTX_CH101270109,510000,四川省,510100,成都市,510131,蒲江
WTX_CH101270101,510000,四川省,510100,成都市,510100,成都
WTX_CH101270111,510000,四川省,510100,成都市,510181,都江堰
WTX_CH101270112,510000,四川省,510100,成都市,510182,彭州
WTX_CH101270113,510000,四川省,510100,成都市,510183,邛崃
WTX_CH101270114,510000,四川省,510100,成都市,510184,崇州
WTX_CH101270121,510000,四川省,510100,成都市,510185,简阳
WTX_CH101270301,510000,四川省,510300,自贡市,510300,自贡
WTX_CH101270304,510000,四川省,510300,自贡市,510302,自流井
WTX_CH101270305,510000,四川省,510300,自贡市,510303,贡井
WTX_CH101270306,510000,四川省,510300,自贡市,510304,大安区
WTX_CH101270307,510000,四川省,510300,自贡市,510311,沿滩
WTX_CH101270303,510000,四川省,510300,自贡市,510321,荣县
WTX_CH101270302,510000,四川省,510300,自贡市,510322,富顺
WTX_CH101270201,510000,四川省,510400,攀枝花市,510400,攀枝花
WTX_CH101270205,510000,四川省,510400,攀枝花市,510402,东区
WTX_CH101270206,510000,四川省,510400,攀枝花市,510403,西区
WTX_CH101270202,510000,四川省,510400,攀枝花市,510411,仁和
WTX_CH101270203,510000,四川省,510400,攀枝花市,510421,米易
WTX_CH101270204,510000,四川省,510400,攀枝花市,510422,盐边
WTX_CH101271001,510000,四川省,510500,泸州市,510500,泸州
WTX_CH101271002,510000,四川省,510500,泸州市,510502,江阳
WTX_CH101271007,510000,四川省,510500,泸州市,510503,纳溪
WTX_CH101271008,510000,四川省,510500,泸州市,510504,龙马潭
WTX_CH101271003,510000,四川省,510500,泸州市,510521,泸县
WTX_CH101271004,510000,四川省,510500,泸州市,510522,合江
WTX_CH101271005,510000,四川省,510500,泸州市,510524,叙永
WTX_CH101271006,510000,四川省,510500,泸州市,510525,古蔺
WTX_CH101272001,510000,四川省,510600,德阳市,510600,德阳
WTX_CH101272007,510000,四川省,510600,德阳市,510603,旌阳
WTX_CH101272006,510000,四川省,510600,德阳市,510604,罗江
WTX_CH101272002,510000,四川省,510600,德阳市,510623,中江
WTX_CH101272003,510000,四川省,510600,德阳市,510681,广汉
WTX_CH101272004,510000,四川省,510600,德阳市,510682,什邡
WTX_CH101272005,510000,四川省,510600,德阳市,510683,绵竹
WTX_CH101270401,510000,四川省,510700,绵阳市,510700,绵阳
WTX_CH101270409,510000,四川省,510700,绵阳市,510703,涪城
WTX_CH101270410,510000,四川省,510700,绵阳市,510704,游仙
WTX_CH101270402,510000,四川省,510700,绵阳市,510722,三台
WTX_CH101270403,510000,四川省,510700,绵阳市,510723,盐亭
WTX_CH101270405,510000,四川省,510700,绵阳市,510725,梓潼
WTX_CH101270406,510000,四川省,510700,绵阳市,510726,北川
WTX_CH101270407,510000,四川省,510700,绵阳市,510727,平武
WTX_CH101270408,510000,四川省,510700,绵阳市,510781,江油
WTX_CH101272101,510000,四川省,510800,广元市,510800,广元
WTX_CH101272106,510000,四川省,510800,广元市,510802,利州
WTX_CH101272107,510000,四川省,510800,广元市,510811,昭化
WTX_CH101272108,510000,四川省,510800,广元市,510812,朝天
WTX_CH101272102,510000,四川省,510800,广元市,510821,旺苍
WTX_CH101272103,510000,四川省,510800,广元市,510822,青川
WTX_CH101272104,510000,四川省,510800,广元市,510823,剑阁
WTX_CH101272105,510000,四川省,510800,广元市,510824,苍溪
WTX_CH101270701,510000,四川省,510900,遂宁市,510900,遂宁
WTX_CH101270704,510000,四川省,510900,遂宁市,510903,船山
WTX_CH101270705,510000,四川省,510900,遂宁市,510904,安居
WTX_CH101270702,510000,四川省,510900,遂宁市,510921,蓬溪
WTX_CH101270703,510000,四川省,510900,遂宁市,510981,射洪
WTX_CH101271201,510000,四川省,511000,内江市,511000,内江
WTX_CH101271206,510000,四川省,511000,内江市,511002,市中区
WTX_CH101271202,510000,四川省,511000,内江市,511011,东兴区
WTX_CH101271203,510000,四川省,511000,内江市,511024,威远
WTX_CH101271204,510000,四川省,511000,内江市,511025,资中
WTX_CH101271205,510000,四川省,511000,内江市,511083,隆昌
WTX_CH101271401,510000,四川省,511100,乐山市,511100,乐山
WTX_CH101271410,510000,四川省,511100,乐山市,511102,市中区
WTX_CH101271411,510000,四川省,511100,乐山市,511111,沙湾区
WTX_CH101271413,510000,四川省,511100,乐山市,511113,金口河
WTX_CH101271402,510000,四川省,511100,乐山市,511123,犍为
WTX_CH101271403,510000,四川省,511100,乐山市,511124,井研
WTX_CH101271404,510000,四川省,511100,乐山市,511126,夹江
WTX_CH101271405,510000,四川省,511100,乐山市,511129,沐川
WTX_CH101271406,510000,四川省,511100,乐山市,511132,峨边
WTX_CH101271407,510000,四川省,511100,乐山市,511133,马边
